3,102,distract,"转移（注意力），使分心：draw, direct different；使焦虑，使不安：trouble, uneasy；疯狂的：insane, mad"
3,102,porous,多孔可渗透的：admitting liquid
3,102,shrink,（在数量或价值方面）降低，减小：reduced；（使）本能性地退却（如因遇到使人惊恐的事物），（使）退缩：draw back；表示出不情愿，犹豫：hesitate
3,102,swear,咒骂：curse；宣誓：oath
3,101,commensurate,同样大小的：equal; 相称的，相当的：proportionate
3,101,defer,推迟，延期：postpone；遵从：respect
3,101,dormant,静止的，不活跃的：inactivity；（动物）冬眠的：suspended
3,101,gloomy,黯淡无光的：without light；忧郁的：low spirits
3,101,primordial,原始的，最初的：happening first
3,101,temperate,（言行举止）有分寸的：avoiding extremes；有节制的：restraint
3,101,untenable,防守不住的，站不住脚的：defended
3,101,withhold,抑制；扣压，不给予：refrain from giving 
3,100,beset,使苦恼，骚扰：cause persistent suffering；攻击，袭击：set upon
3,100,circumvent,"躲避，不遵从：avoid, comply"
3,100,graft,移植，移接：implant surgically
3,100,meticulous,极为谨慎的：extreme or excessive care
3,100,postulate,前提条件：starting point；假定为真：assume true
3,100,retribution,报酬，报应：reward or punishment
3,99,contrived,不自然的，刻意的：lacking spontaneous quality
3,99,esoteric,深奥难懂的：difficult to understand；少数人知道的：not known by the general
3,99,flaw,瑕疵，缺点：imperfection；降低，破坏，使不完美：reduce perfection
3,99,ingrained,本质的，根深蒂固的：firmly established
3,99,propriety,礼节：conformity socially acceptable；适当，得体：suitable or fitting
3,99,supposition,猜想，推测：little or no evidence
3,98,adjunct,附属物，非必需部分：not essentially a part
3,98,astute,"机敏的，有洞察力的：shrewdness, perspicacity"
3,98,cascade,（尤指小的）瀑布：small fall
3,98,cunning,狡猾的：artful deceptiveness；（手工）灵巧的：skillful；欺诈，欺骗：practice of misleading
3,98,elevate,（在道德、智力、文化水平上）提升：improve；使兴奋：raise spirits
3,98,lofty,崇高的：elevated；高的：rising；自大的：superiority
3,98,pertain,有关联的：have a relation
3,98,pine,渴望，奢望：yearn；因渴望而憔悴：lose vigor
3,97,paraphrase,转述，意译，改写；in different words
3,97,parody,（以嘲笑原作作者的）模仿作品：imitated for ridicule；模仿（以嘲弄）：copy to make fun
3,97,pernicious,有害的：injurious
3,97,transitory,短暂的：lasting only a short time 
3,96,anecdote,"短小有趣的故事：short narrative, interesting, amusing"
3,96,cling,粘结，粘合：physical sticking；紧贴；坚持：adhere
3,96,discord,"意见不一致，不和谐：lack agreement, harmony"
3,96,dismay,"使失去勇气：lose courage；使不安，使焦虑：trouble, uneasy"
3,96,extinct,灭绝的：no longer existing
3,96,flush,（肤色）健康红润的：healthy reddish；富有的：money in abundance；大量的：abundance；冲洗：pour liquid
3,96,preach,传道，布道：sermon
3,96,reckless,不考虑后果的，大胆鲁莽的：careless
3,96,riot,喧闹，暴乱：public violence
3,96,scrap,废料，废物：discarded or useless；抛弃：get rid of；终止，放弃原计划：put an end to
3,95,inert,"（人）懒惰缺乏活力的；（物品）惰性的：sluggish, deficient"
3,95,stray,"漫无目的：lacking purpose；离群，迷途，偏离：move away, deviate"
3,95,wretched,极差的：poor in quality；沮丧的：dejected
3,94,crest,顶部，浪尖，山顶
3,94,delusion,错觉，妄想：false
3,94,deterioration,恶化，堕落：sinking
3,94,hesitance,"犹豫，不情愿：hesitant, reluctant"
3,94,homage,尊敬，敬意：respect
3,94,vendor,小贩，商贩：sells
3,94,vigilant,警醒的，警惕的：alertly watchful
3,93,adversary,"敌手，对手：resists, enemy"
3,93,apathy,"冷漠，缺乏情感：lack, feeling, emotion; 缺乏兴趣，不关心：lack, interest, concern"
3,93,arduous,难以做到的，费劲的：difficult
3,93,erratic,善变的：not constant；异常的，不同寻常的：different from the ordinary
3,93,exquisite,成都强烈的：extreme；精致精巧的：refined taste
3,93,lavish,奢侈的，大量的，无节制的：extravagance and profusion；挥霍，浪费：give readily carelessly
3,93,relinquish,放弃（职位，权力等）：give up；移交，交出：give control or possession
3,93,rife,丰富的，普遍的：great numbers
3,92,apocalyptic,预言的，启示的：prophetic; 重要的，转折点的：major turning
3,92,attest,证实，为...作证：give evidence
3,92,barren,"不育的：incapable, producing; 不产生结果的，无效的：no results; 贫瘠的：deficient; 极度匮乏的：lacking"
3,92,duplicate,复制品：exactly alike；复制：make a copy；重复，反复：do over or again
3,92,feeble,衰弱的：lacking in strength
3,92,fluent,表达流利的：able to express well；不费力的：minimal difficulty
3,92,foil,挫败：prevent from being successful
3,92,immanent,内在的：innermost
3,92,momentous,极重要的：utmost importance
3,92,skirt,界限，边界：marks the outer limit；绕行，避开：go around
3,92,tantamount,等价的，与...相等的：equivalent
3,91,adversity,厄运，逆境：difficulty
3,91,atrophy,萎缩，衰退：waste away
3,91,blatant,大声喧哗的：noisy; （让人生厌地）惹人注目的：noticeable
3,91,fictitious,虚构的：not real
3,91,haunt,常去拜访：frequent；不断地想起，萦绕心头：obsess
3,91,judicious,明智的，慎重的：judgment prudent
3,91,menace,威胁，使处于危险：intention to harm
3,91,needy,贫穷的：impoverished
3,91,overwhelm,淹没：cover；（感情上、精神上）使无所适从，使难以忍受：subject to mental stress
3,91,perceptive,敏锐的：sense slight differences；洞察力强的：deep understanding
3,90,clumsy,"笨拙的：lacking, nimbleness, lack, skill; 不文雅的：lacking, grace, inability, graceful; 不精致的：roughly"
3,90,concur,同意：agreement；同一时间发生、存在：same time；团结合作：joint
3,90,erode,侵蚀，慢慢减少：consume gradually
3,90,prolong,延长，拖延：lengthen
3,90,respite,间歇，休息：rest
3,90,sage,智者：wisdom
3,89,ancillary,"次要的：secondary importance;辅助的，补充的：auxiliary, supplementary"
3,89,immutable,不可变的：not capable of changing
3,89,oblivious,"不知道的，不知情的：lacking awareness, not informed"
3,89,renounce,（正式地）放弃：give up；宣布与…决裂：refuse to follow
3,89,royalty,皇家身份：regal character；版税；专利权税：payment
3,89,satire,讽刺诗，讽刺文学：literary ridicule
3,89,solitude,孤独，避世：being alone
3,88,detract,贬低，降低价值：diminish；使分心：draw attention
3,88,didactic,喜欢说教的：teach
3,88,ensue,紧随其后：afterward
3,88,pinpoint,非常精确的：extreme precision；精确定位或确认：identify with precision
3,88,tactile,有触觉的，能触知的：touch tangible
3,88,unruly,难驾驭的，不守规矩的：difficult to discipline
3,87,clandestine,"隐藏的，秘密的：secret, illicit, improper"
3,87,grandeur,宏伟，壮丽：grand
3,87,imprecise,不精确的：not precise
3,87,irreducible,（数）不可约分的：incapable factored
3,87,malicious,恶意的：deliberately harmful
3,87,ominous,"凶兆的：omen, evil"
3,87,onerous,"费时间花心思的：requiring much time, effort"
3,87,scorn,轻蔑，鄙视，不屑：reject contemptible
3,87,succinct,"简明的，简洁的：clear, precise"
3,86,devout,（对于宗教）虔诚的：devoted to religion；忠诚的：allegiance
3,86,heresy,异教，和普遍观点相悖的说话：controversial or unorthodox opinion
3,86,slate,列入名单，计划，安排：put on a list
3,86,subvert,颠覆：overturn
3,86,uncanny,离奇的，奇异的：extraordinary or abnormal
3,85,dilute,"稀释／经稀释的：concentrated/low strength, concentration；削弱：diminish strength, flavor, brilliance"
3,85,discredit,"羞耻，使丧失名誉：damage reputation, disgrace；怀疑，不相信：not true, real"
3,85,hasty,轻率的：superficial excessive or careless speed
3,85,novice,新手，初学者：new
3,85,versatile,多才多艺的，全能的：different things；易改变的：fluctuating readily
3,84,adamant,"固执的，不可动摇的：unshakable, unyielding, inflexible"
3,84,altruism,利他主义：unselfish
3,84,efficacious,有效的：produce a desired effect
3,84,grotesque,难看的：unpleasant
3,84,plunge,突然下降：descend suddenly；插入，刺入：penetrate
3,84,procure,获得，取得：get possession
3,84,refreshing,令人身心振奋的，提神的：renewing effect
3,84,tame,被驯化的：reduced from a state of native wildness；无聊的，乏味的：lacking spirit；控制，抑制：keep from exceeding
3,84,tonic,"滋补的，有益健康的：stimulating vigor, beneficial"
3,84,veritable,真正的，确实的：not false
3,83,cursory,匆忙的，不注意细节的：excessive or careless speed
3,83,dearth,供应不足：inadequate
3,83,innocuous,无害的：no injury；乏味的，不会引起敌意的：not arouse
3,83,remnant,残余，剩余物：left over
3,83,substantiate,证实：support with proof；使实体化：give material 
3,82,amorphous,"无固定形状的：definite, shapeless; 不可归类的：unclassifiable"
3,82,brake,刹车：less rapid
3,82,censure,"公开表示反对，谴责：public, formal disapproval"
3,82,compliment,称赞，恭维：praise; 敬意，免费赠送的礼物：respectful
3,82,contiguous,接壤的，相邻的：sharing an edge
3,82,edifice,大厦；大建筑物：massive structure；基础，基本结构：basic form
3,82,frail,虚弱的：weak；（意志）薄弱的：weak；（希望）渺茫的：slight
3,82,mute,不说话的，缄默的：refraining from speech；使颜色，音调等柔和：soften；减弱声音：muffle the sound
3,82,obedient,服从的，顺从的：submissive authority
3,82,paranoid,多疑的，对他人极端恐惧和怀疑的：extreme fear of distrust
3,82,periodical,期刊：publication；周期性的，有固定间隔的：regular intervals
3,82,rein,抑制，限制：keeping within certain boundaries；抑制，控制：keep from exceeding
3,82,saddle,使某人担负：load
3,81,animate,活的：有活力的：life; 使有活力，支持：high-spirited energy; 使行动，驱使：action; 使活灵活现，使栩栩如生：lifelike movement
3,81,disciple,信徒，追随者：follower
3,81,discreet,（言行）谨慎的：good judgment and restraint；不易察觉的：not readily seen or noticed
3,81,incipient,起初的，初现的：beginning to come into being
3,81,outgoing,友好的，外向的：extroverted
3,81,resonant,（声音）洪亮的，共鸣的：strong in tone
3,81,rider,骑马的人：rides；（议案的）附加条款：appended
3,81,solvent,有偿付能力的：able to pay debts；溶剂：another substance is dissolved
3,81,unproductive,徒然的，无效的：not productive
3,80,haphazard,"无秩序的，无目标的：lack of plan, order or direction"
3,80,malaise,不舒服：bodily discomfort
3,80,perimeter,边界，界限：outer limit
3,79,complacency,"自满，无忧患意识：self-satisfaction, unawareness of trouble"
3,79,confluence,汇合，混合：together same
3,79,exponent,倡导者，支持者：advocates；实践者，典型代表：full realization
3,79,hymn,赞歌，赞美诗：song of praise；赞美：proclaim the glory
3,79,nocturnal,夜间的：in the night；夜间活动的：active at night
3,79,succumb,屈服：yield to superior strength；死亡：death
3,79,thrill,强烈的兴奋感，快感：pleasurably intense stimulate；使兴奋，使激动：excitement
3,78,carve,雕刻：three-dimensional representation; （通过长期不懈努力）开创，开拓：produce or bring about
3,78,extraneous,无关的：no relevance；非主要因素的：not essential
3,78,fraudulent,欺诈的：fraud
3,78,frenzy,疯狂，狂怒：mental agitation
3,78,propagate,繁殖：increase；传播，宣传：spread out
3,77,caricature,"用讽刺歪曲等手法的夸张，漫画，讽刺画：exaggeration; 嘲笑性模仿或夸张：copy, exaggerate"
3,77,escort,护卫队，护送者：accompanying another；同行，护送：go along with 
3,77,muddy,不干净的：not clean；浑浊的，不清晰的：lacking clarity；使难以理解：make unclear
3,77,profane,"亵渎：treat abuse, irreverence, contempt；滥用：bad or improper use"
3,77,subservient,奉承的，屈从的：obsequiously
3,76,antipathy,"厌恶，反感：aversion, dislike；令人反感的事物：objection of aversion"
3,76,congenial,和善的，友好的：agreement；令人愉悦的：giving pleasure
3,76,fanciful,幻想中的：不真实的：in the imagination；不切实际的，荒谬的：without regard for reason
3,76,grandiose,自命不凡的，浮夸的：grandeur；宏大的：greatness
3,76,havoc,大混乱：out of order；大范围破坏：nonexistent unsound or useless
3,76,luxurious,豪华的：wealth and comfort；奢侈的：excessive gratification
3,76,pristine,"纯净的，质朴的，未被文明腐蚀的：pure, free from dirt or decay"
3,76,sabotage,妨害，破坏：hinder a cause；从事破坏活动，阻止：practice sabotage
3,75,brevity,简短，简洁：shortness; 精炼：few words
3,75,copious,丰富的，大量的：abundant
3,75,ecstasy,无法自控的情绪：beyond self-control；狂喜：intense joy
3,75,hasten,"促进：speed-up, accelerate"
3,75,incessant,无间断的：without interruption
3,75,jarring,刺耳的：discordant；震惊的：strong emotional reaction
3,75,ordeal,严峻的考验：severe trial
3,75,pedestrian,行人：traveling on foot；平庸无奇的，令人厌倦的：causing weariness
3,75,perish,死亡，消亡：cease to exist
3,75,polemic,争执：argument
3,75,reproach,令人羞愧的事物，耻辱：causes shame；批评，责备：express criticism
3,75,salvage,（从灾难中）抢救：save from loss
3,75,traverse,横穿：pass across
3,74,applause,鼓掌，认可：approval
3,74,descendant,后代：deriving directly from
3,74,figurative,比喻的：denoting another
3,74,impenetrable,不可渗透的，不可穿透的：impossible to get through；难以理解的：incapable of being comprehended
3,74,inanimate,无生命的：not living
3,74,lyric,（可以哼唱的）小曲：musical composition；如诗歌般流畅优美的：suggestive of poetry or music
3,74,mania,热衷，狂热：intense enthusiasm
3,74,obstruct,"妨碍，给…制造困难：impede, create difficulty；阻挡：prevent passage"
3,74,pigment,颜料：color；给…上颜色：color
3,74,remorse,懊悔，悔恨：bitter regret
3,74,summon,召集，召唤：call together；传唤（出庭、出席）：command to appear in court
3,74,treacherous,背叛的：betrayal
3,73,accessory,"辅助的，附属的：secondary, supplementary, subordinate; 帮凶：one, wrongdoing"
3,73,bland,味道平淡的，不刺激的：soothing; 无趣的：dull; 温和的，和蔼的：not harsh
3,73,demolition,破坏，毁坏：destroying
3,73,occult,"难以理解的：not easily apprehended, mysterious；使隐藏或神秘：keep secret "
3,73,salutary,有益健康的：promoting health；有利的，利好的：promoting well-being
3,73,sturdy,强健的，结实的：strengthen
3,73,trickle,一滴一滴地流，缓缓地流：fall in drops
3,72,arresting,"吸引人的：attracting, striking"
3,72,banal,非原创的，陈腐的：trite
3,72,dispatch,迅速：promptness；发送，派遣：one place to another；使死亡：deprive life；获胜，胜过…：victory
3,72,lucid,有光亮的：suffused with light；神志清楚的：full use of one’s mind；表达清晰的，简单易懂的：easily understood
3,72,perceptible,可察觉的：being perceived
3,72,perilous,危险的：potential loss or injury
3,71,austere,朴素的，朴实无华的：simple；严肃的，令人生畏的：stern and cold
3,71,inexorable,无法劝阻的，不为所动的：not persuaded
3,71,laborious,"勤奋的：industrious；费力的：long, hard work"
3,71,linger,磨蹭，闲荡：proceed slowly
3,71,murmur,小声的话语：low sound；低声抱怨，发牢骚：grumble
3,71,proficient,熟练的，精通的：advanced competence
3,71,redeem,实践，履行（诺言等）：required；改过自新：make better
3,71,voluminous,卷数多的，大量的，庞大的：great number
3,70,brittle,易碎的，脆弱的，易坏的：broken; 不热心的，不真心的：lacking in friendliness
3,70,morbid,疾病的，疾病所致的：by disease；（思想性格）变态的：unwholesome thoughts
3,70,tyrant,暴君：oppressively or brutally
3,69,coma,昏迷，深度无知觉：profound unconsciousness; 迟钝，冷漠：sluggishness
3,69,eclipse,下降，衰退：lower state；使声望下降，使黯然失色：diminish importance；（在数量、品质上）超越：be greater
3,69,exodus,大批离去：departure
3,69,fabulous,传说中的：fable；幻想中的，不真实的：in the imagination；令人惊讶的，令人称奇的：causing wonder；极好的：extremely pleasing 
3,69,ferocious,极端的，剧烈的：unrelenting intensify；激烈的，爆发性的：bursts of destructive force；凶猛的，残暴的：unfriendly or aggressive
3,69,gamble,赌博，孤注一掷：bet；（使）受到威胁，冒险：in danger
3,69,impotent,无生育能力的：unable to produce fruit；无力的，无能的：lacking in power
3,69,nil,不存在，零：nothing
3,69,slack,松弛的：not tightly fastened；疏忽的，大意的：failing to give proper care
3,69,tout,极力赞扬：praise
3,68,damn,（在道德上）谴责：morally wrong or evil；非常地，极其地：great degree
3,68,diligent,"勤勉的，辛勤的：steady, earnest, energetic"
3,68,everlasting,永恒的，持久的：forever
3,68,frivolous,轻浮的：unbecoming levity；不重要的：little importance
3,68,refractory,倔强的，不顺从的：resisting control
3,68,shrewd,精明的，机敏的：cleverness or judgment；刺骨的，强烈的：discomfort
3,67,cramped,狭小的，狭窄的：small
3,67,deflect,使偏斜，使转向：turn aside from a straight course
3,67,fervent,充满感情的，热情洋溢的：great intensity of feeling 
3,67,flatter,拍马屁，奉承，讨好：praise excessively；自我感觉良好：think highly of；使显得更漂亮：show advantageously
3,67,groove,享受，极其满意，过得快活：take pleasure in
3,67,intrigue,阴谋：a secret plan；激起…的兴趣：arouse curiosity
3,67,ration,定额供应量，配给量：amount allotted；按比例分配：share or portion
3,67,relish,喜好，偏好：appreciation or liking；（愿望达成时的）高兴，满足感：when wishes are met；享受，喜欢：take pleasure
3,66,conjure,请求，恳求：entreat earnestly；在脑海中浮现，想起：form a mental picture
3,66,debut,初次登台，出道：first appearance
3,66,exacting,"严格的，苛求的：rigorous；费时间心思的：requiring time, effort, attention"
3,66,falsehood,"谎言：untrue, made in order to deceive"
3,66,illustrious,著名的，杰出的：distinguished
3,66,resolute,坚定的：firm determination
3,65,acclaim,称赞：public acknowledgment or admiration；赞扬，赞颂：approval
3,65,appreciable,可感知的，明显的：perceptible
3,65,bully,欺凌弱小者：intimidating manner; 最好的，最棒的：best
3,65,herald,告知，宣布：make known；预示，预兆：indication of beforehand
3,65,sanitary,健康的，清洁的：health
3,65,sparing,节俭的，节约的：careful restraint；不足的，缺乏的：less plentiful
3,64,colossal,"巨大的：size, degree, immense"
3,64,delicacy,（外貌、结构等）精致，极度兴奋，发狂：fineness
3,64,submissive,服从的，顺从的，恭顺的：submitting
3,64,timid,"胆小的，不自信的lacking courage, self-confidence"
3,64,vault,跳起，跳跃：propel oneself upward；一跃而至：leaping suddenly
3,63,aloof,孤高的，不合群的：distant
3,63,bliss,极度快乐：ecstasy; 极乐世界：place of perfect happiness
3,63,complacent,自满的，自鸣得意的：excessive or unjustified satisfaction；无所谓的，不关心的：lack of interest or concern
3,63,console,"安慰，慰藉：alleviate, comfort"
3,63,glossy,平滑的，有光泽的：smooth surface
3,63,mockery,鄙视，嘲弄：ridicule；以嘲笑为目的的模仿：derisive imitation
3,63,monotonous,（声音）单调的：unvarying tone；清一色的，无聊的：tediously unvarying
3,63,parable,寓言：teach a basic truth
3,63,solace,安慰：comfort in sorrow；安慰，安抚：console
3,62,ascetic,"苦行的，克己的，禁欲的：self-denial; 禁欲者：person, self-discipline"
3,62,indulgent,（对己）放纵的，（对他人）纵容的：given to indulgence
3,62,sequel,结果：result
3,62,trumpet,大声说出或宣告：make known
3,62,yoke,连接：become joined
3,61,barrage,"弹幕：curtain; 有压倒之势的、集中倾泻的（如言语）：overwhelming, outpouring; （同时）袭来：attack with, overwhelming outpouring"
3,61,hack,雇佣文人：writer commercial；乱砍；开辟：irregular blows；成功完成：skillfully or efficiently；忍受：put up with
3,61,painstaking,煞费苦心的：diligent care
3,61,pore,仔细浏览，仔细研究：read or study attentively
3,61,rejoice,欣喜，喜悦：feel joy
3,61,vile,丑陋的：unpleasant to look at；（道德上）可鄙的，卑鄙的：morally despicable
3,60,convex,凸起的：curves outward
3,60,hideous,非常丑陋的：ugly
3,60,prodigious,巨大的：great in size；惊人的，了不起的：astonishment
3,60,spleen,怒气，怨恨：anger or ill will
3,59,euphoria,感觉极其愉快：overwhelming usually pleasurable
3,59,fateful,意义重大的：momentous；带来灾难的，毁灭性的：bringing death
3,59,wholesome,有益身心健康的：promoting health 
3,58,despise,极其不喜欢的：dislike strongly
3,58,din,喧闹声，嘈杂声：loud noise；重复，使人厌烦地反复灌输：again
3,58,ragged,衣衫褴褛的：threadbare clothes；凹凸不平的，不光滑的：not smooth
3,58,stride,迈大步走：long steps
3,57,abreast,并排地：in line；熟知的：knowledge of recent developments
3,57,brisk,充满生机的，有活力的：activity; （言辞或方式）尖刻辛辣的，刻薄的：keen or sharp
3,57,luminous,发光的，有光泽的：emitting or reflecting light；杰出的：standing above
3,57,pointer,（仪表上的）指针：scale indicator；忠告，建议：suggestion or hint
3,56,ludicrous,荒唐的，可笑的：derisive laughter
3,56,mediocre,平庸的，质量中等偏下的：moderate
3,55,marvel,"令人惊奇的事物：surprise, admiration or wonder；（因为壮观、美丽等而）表示惊讶：feel amazement"
3,55,notch,刻痕：cut；通过努力获得：obtain
3,55,profusion,丰富，大量：abundance；挥霍，浪费：wasteful
3,55,syllabus,提纲，摘要；课文、演讲或研究课题的概要或提纲：summary
3,54,arable,适合耕作的：growing of crops
3,54,serene,"安静的：free from uproar；稳重的，镇静的：unaffected, calm"
3,53,tact,"机敏，精明，不冒犯：keen sense, maintain good relations"
3,52,apprehensive,"知晓的，理解的：impressed on the mind；恐惧的，害怕的：anxious, fearful"
3,52,quarry,采石场：stone is obtained；目标，猎物：pursuit
3,52,rustic,乡下人，头脑简单的人：awkward or simple person；乡村的：open areas with few buildings；粗俗的：lacking polish
3,50,dreary,单调乏味的：nothing cheer；令人不悦的：causing unhappiness
3,50,incense,芳香：pleasant smell；激怒：extremely angry
3,50,nave,天真纯朴的：lacking worldly experience
3,50,tranquility,宁静，淡定：freedom from storm
3,49,courteous,礼貌的，谦恭有礼的：polished manners
3,47,limp,柔软的，松散的：lacking firm；软弱的，没有精神的：lacking strength；跛行，艰难地行走：haltingly or unsteadily
3,46,rue,后悔，遗憾：feeling of regret
3,45,grin,咧嘴笑，咧嘴笑着表示：express an emotion
3,40,alloy,合金；混合物：combing of two or more different things；掺杂，降低...的纯度：debase by the addition
2,96,underscore,强调：to emphasize
2,95,corporeal,肉体的：not spiritual；有形的，实体的：not immaterial
2,91,ecumenical,全球基督教会的：whole churches；世界范围的，普遍性的：worldwide
2,91,reiterate,重申：state again
2,88,proponent,建议者，支持者：support
2,88,synergic,合作的：cooperating
2,82,ameliorate,"改善，改进：become better, improve"
2,82,restitution,补偿，赔偿：for some injury
2,81,warp,使偏向：turn；扭曲，变形：twist；曲解：alter the meaning 
2,79,curtail,缩短，削减：less in extent or duration
2,79,orient,"使确定方向，使熟悉或适应：determine position, make familiar"
2,78,antithetical,完全对立的，相反的：direct and unequivocal opposition
2,78,conundrum,"无法解决的问题，迷：insoluble, dilemma"
2,76,anachronistic,时代错误：chronologically misplaced
2,76,dissonance,（音调）不和谐，刺身；不一致，分歧：disagreeable
2,76,interrogate,质问，审问：question formally
2,76,permeable,可渗透的：penetrated
2,75,crux,中点，关键点：critical point
2,74,abject,adj.无精打采的：spiritless；adj.（地位、身份）悲惨、凄凉的：low state;adj.卑微的，讨好的：humble
2,74,surpass,超越，强于：become better；突破（界限、纪录等）：beyond the limit 
2,73,anesthetic,止痛剂：relieves pain; 无感觉的，麻木的：lacking awareness or sensitivity
2,73,archetype,典范，榜样：ideal; 先驱，鼻祖：earlier; 原型：copies
2,73,embed,嵌入：enclose
2,73,verbatim,逐字地，一字不差地：exact words
2,72,impunity,免责，免受处罚：freedom from punishment
2,72,rift,分裂，不和：break friendly；使开裂：break
2,71,aberrant,adj.异常的，非常规的：deviating
2,71,hamper,"阻碍：restrict the movement, impede"
2,71,jeopardy,"危险： risk, danger"
2,71,stasis,平衡，停滞：balance
2,70,alienate,疏远，离间：make unfriendly; 转移，变卖（财产或权利）：convey or transfer
2,70,alienate,"使...疏远：unfriendly, hostile,indifferent；转让，让渡：convey or transfer"
2,70,contagious,传染的：communicate；（情绪等）唤起共鸣的：exciting a similar feeling
2,70,edible,可食用的：eaten
2,70,foreword,前言：preface
2,70,malleable,可塑的：capable of being shaped；易控制的：capable of being controlled
2,70,neutralize,中和：acid undergo neutralization；破坏，使无效：make inoperative or ineffective
2,70,stipulate,规定，特定要求：specify agreement
2,70,volition,意志，自愿选择的行为：making one's own choices
2,69,abstain,"自我克制，主动戒绝：refrain, by one’s own choice"
2,69,boycott,联合抵制，拒绝参与：concerted refusal
2,69,dismantle,"分解，分拆：pieces, destroy integrity"
2,69,sedentary,固定不动的：not migratory
2,69,virulent,有毒的：poisonous；凶残的：destructive course
2,68,denounce,公开指责：public or formal disapproval；宣称…道德上错误、可耻：morally wrong
2,68,escalate,（使）（战争等）升级，扩大：increase
2,68,fluctuate,波动，无规则地变动：shift back and forth
2,68,pirate,盗版，盗用：without actual right；海岛：robber seas
2,68,recalcitrant,顽抗的，不顺从的：resistance defiance
2,67,lax,"松弛的，不紧的，不严格的：not tense, firm, or rigid；懈怠的，漫不经心的：failing to give proper care"
2,67,politic,精明能干的：shrewdness；合时宜的，明智的：suitable
2,67,regress,后退：back；退化，恶化：worse
2,67,thwart,阻挠：oppose
2,66,convoluted,复杂的，费解的：complicated
2,66,deportation,放逐：removal from a country
2,66,disarray,"混乱，无秩序：lack order；使混乱：undo order, arrangement"
2,66,fledgling,新生：starting out in a field
2,66,palatable,感到愉悦满足的：pleasure or contentment
2,66,panacea,万能药，万灵药：remedy for all ills
2,66,pejorative,轻蔑的，贬低的：disparaging
2,66,taxing,"繁重的，费力的：requiring much time, effort"
2,65,axiomatic,公理的：axiom; 不言自明的：self-evident
2,65,cogent,令人信服的：convincing; 相关的：pertinent
2,65,decipher,破译：interpret；对…有清晰的想法，理解，解读：clear idea
2,65,frustrate,挫败，阻挠：prevent；使沮丧：lessen the courage
2,65,prohibitive,"禁止的，阻止的：prohibit, restrain；（价格高得）抑制购买的：purchase"
2,64,noxious,"有害的，有毒的：harmful, injurious to health；产生强烈厌恶的：causing intense displeasure"
2,64,proliferate,快速繁殖；激增：grow or multiply by rapidly offspring
2,64,repeal,撤销，废除（法律等）：rescind or annul；宣布与…决裂：refuse to recognize
2,64,sham,欺瞒：deceitfulness；掩饰，假装：present a false appearance；虚假的：fake
2,63,allude,间接提到：indirectly
2,63,civility,"彬彬有礼：courteous, politeness"
2,63,negligent,疏忽大意的：failing care
2,63,ostensible,表面上的，佯装的：appearing to be true
2,63,pseudonym,假名，笔名：fictitious
2,63,repress,镇压：put down by force；阻止（正常的表达、活动或发展等）：prevent expression
2,63,staunch,忠诚的，坚定的：steadfast in loyalty
2,63,steadfast,坚定的，忠诚的：firm in belief
2,62,anathema,诅咒：curse
2,62,astounding,"令人吃惊的，出乎意料的：astonishment, amazement"
2,62,charisma,魅力，吸引力：charm
2,62,confound,使困惑：uncertainty；无法区分，混淆：fail to differentiate；证明为假，证伪：false
2,62,delirium,精神错乱；极度兴奋，发狂：mental disturbance confused
2,62,detach,使分离：separate
2,62,eschew,刻意避开；戒绝：avoid
2,62,espouse,"支持；拥护：support；与…结婚：marriage, marry"
2,62,wane,减少，衰退，降低：decrease
2,61,allure,"吸引：attract or delight; 诱惑做（某事）lead, pleasure or advantage"
2,61,coalesce,"合并，融合：whole, fuse"
2,61,delve,探究，钻研：detailed search for information
2,61,dogged,"坚持的，坚决的：continuing, slackening, yielding]；固执的，任性的：sticking to"
2,61,enmity,敌意：mutual hatred
2,61,insular,（观念、想法等）孤立狭隘的：narrow provincial viewpoint
2,61,murky,黯淡的，昏暗的：without light；模糊的，晦涩的：lacking clarity
2,61,penchant,嗜好，迷恋：strong inclination
2,61,pinnacle,顶峰：highest point
2,61,resourceful,有创造力的，机智的：act imaginatively
2,61,thorny,多刺的：full of thorns；棘手的：difficulties
2,61,versed,熟知的：having information；精通的：exceptional knowledge
2,60,bribe,"贿赂，收买：give, money"
2,60,impervious,不可渗透的，不可穿透的：not allowing entrance；不能被破坏的：not capable of being damaged；不为所动的：not capable of being affected
2,60,inconsequential,不合逻辑的：not following good reasoning；不重要的：no significance
2,60,notoriety,（尤指因为丑闻而出名的）名人：widely known something bad；坏名声：ill fame
2,60,rapprochement,和睦，友好：cordial relations
2,59,agility,"（身手）敏捷：quickness, ease and grace"
2,59,heretical,异教的，异端邪说的：departure standards
2,59,maneuver,巧妙地操纵：guide with adroitness and design 
2,59,migratory,迁移的：moving from one region to another
2,59,omniscient,无所不知的：complete knowledge
2,59,scathing,尖酸刻薄的：cause hurt feelings
2,59,synchronous,同时期的，同步的：identical period phase
2,58,chasm,分歧，（意见、利益或忠诚上）明显差异：pronounced difference
2,58,clout,权力，影响力：influence
2,58,coerce,"（以武力）强制：force, threat"
2,58,downplay,轻描淡写：，不予重视：minimize significance
2,58,forestall,预先阻止：prevent beforehand
2,58,inimical,带有敌意的：hostility；危及某人利益的，不利的：opposed to interests
2,58,jaundice,（因嫉妒或厌世而产生的）偏见：bias
